business_id;review_id;text;rating;time_created;user_id;corrected_text;translated_text;label;sentiment_vader;sentiment_tokenizer;preprocessed_text;Topic_Title;sentiment_resultsBert;sentiment_resultsBert_label;cnn_sentiment_label
JlPLkE5YaR4LzZIB-7J7ZA;ZHAsdW1UzLVnefAxt0tsTg;"Parisian Eats 

Finding a quality French bistro proved to be a harder proposition than expected as Paris seems filled with crowded, mediocre tourist...";5;2022-06-22 22:00:36;r9Wii37p0kEDIUt2e2_LqQ;Parisian Eats Finding a quality French bistro proved to be a harder proposition than expected, as Paris seems filled with crowded and mediocre tourists.;"Parisian Eats 

Finding a quality French bistro proved to be a harder proposition than expected as Paris seems filled with crowded, mediocre tourist...";2;neutral;positive;parisian eats find quality french bistro prove hard proposition expect seem fill crowd mediocre tourist parisian_eats eats_find find_quality quality_french french_bistro bistro_prove prove_hard hard_proposition proposition_expect expect_seem seem_fill fill_crowd crowd_mediocre mediocre_tourist parisian_eats_find eats_find_quality find_quality_french quality_french_bistro french_bistro_prove bistro_prove_hard prove_hard_proposition hard_proposition_expect proposition_expect_seem expect_seem_fill seem_fill_crowd fill_crowd_mediocre crowd_mediocre_tourist;French Food;0;negative;positive
RMawY4F3XYXgFS8tDqIGRg;HVG8AxmMZ4nltMI98Cj3KQ;Simply magical. I dined alone, on my first night in Paris my 5th visit to this enchanting city and this was and is a special place to eat. I was seated...;5;2023-11-02 12:40:40;UFcsAMlBDCOXz2iGvU7j9A;Simply magical.  I dined alone, on my first night in Paris, my 5th visit to this enchanting city, and this was and is a special place to eat.;Simply magical. I dined alone, on my first night in Paris my 5th visit to this enchanting city and this was and is a special place to eat. I was seated...;2;positive;positive;simply magical din alone first night 5th visit enchant city special place eat simply_magical magical_din din_alone alone_first first_night night_5th 5th_visit visit_enchant enchant_city city_special special_place place_eat simply_magical_din magical_din_alone din_alone_first alone_first_night first_night_5th night_5th_visit 5th_visit_enchant visit_enchant_city enchant_city_special city_special_place special_place_eat;French Food;2;positive;positive
RMawY4F3XYXgFS8tDqIGRg;AQP1miDUHoDR7BIyGrcE_g;This meal was one we were really looking forward to and it lived up to all expectations. The Bresse Chicken is generally considered the best chicken in the...;5;2022-07-09 16:59:04;Up9Q-R5MDFaD2K_t5FEpQQ;This meal was one we were really looking forward to, and it lived up to all expectations. The Bresse chicken is generally considered the best chicken in the world.;This meal was one we were really looking forward to and it lived up to all expectations. The Bresse Chicken is generally considered the best chicken in the...;2;positive;positive;meal really look forward live expectation bresse chicken generally consider best chicken world meal_really really_look look_forward forward_live live_expectation expectation_bresse bresse_chicken chicken_generally generally_consider consider_best best_chicken chicken_world meal_really_look really_look_forward look_forward_live forward_live_expectation live_expectation_bresse expectation_bresse_chicken bresse_chicken_generally chicken_generally_consider generally_consider_best consider_best_chicken best_chicken_world;Restaurant for Dinner;2;positive;positive
RMawY4F3XYXgFS8tDqIGRg;t43SR9Tf_M1ax5aVCxkiBg;Wow Where to begin... the chicken was amazing. Me and my two friends got one of the whole chickens to share. We also got mashed potatoes, Mac and cheese,...;5;2023-07-12 22:36:18;xpZDGBhV73WQpPS7fhmGoQ;Wow, where to begin... the chicken was amazing. Me and my two friends got up of the whole chickens to share. We also got mashed potatoes, sandwiches, and milkshakes here.;Wow Where to begin... the chicken was amazing. Me and my two friends got one of the whole chickens to share. We also got mashed potatoes, Mac and cheese,...;2;positive;positive;wow begin chicken amazing two friend whole chicken share mash potato sandwich milkshake wow_begin begin_chicken chicken_amazing amazing_two two_friend friend_get get_whole whole_chicken chicken_share share_get get_mash mash_potato potato_sandwich sandwich_milkshake wow_begin_chicken begin_chicken_amazing chicken_amazing_two amazing_two_friend two_friend_get friend_get_whole get_whole_chicken whole_chicken_share chicken_share_get share_get_mash get_mash_potato mash_potato_sandwich potato_sandwich_milkshake;French Food;2;positive;positive
d62JZpmI45AseBwTypnJ8g;IODaSyYOJX0qKHkePInKoA;"Great service, great food, clean and elegant. Not flocked by tourist. 

Excellent location  right behind Sainte Chapelle and Notre Dame.";5;2018-01-04 03:34:20;kIsdw57vajtBAf2_z8KxPA;Great service, great food, clean and elegant.  Not flocked by tourists. An excellent location, right behind the Binnenhof ) contains a six screen Path cinema and a handful of bars and restaurants in the immediate vicinity.;"Great service, great food, clean and elegant. Not flocked by tourist. 

Excellent location  right behind Sainte Chapelle and Notre Dame.";2;positive;positive;great service great food clean elegant flock tourist excellent location right behind binnenhof contains six screen path cinema handful bar immediate vicinity great_service service_great great_food food_clean clean_elegant elegant_flock flock_tourist tourist_excellent excellent_location location_right right_behind behind_binnenhof binnenhof_contains contains_six six_screen screen_path path_cinema cinema_handful handful_bar bar_restaurant restaurant_immediate immediate_vicinity great_service_great service_great_food great_food_clean food_clean_elegant clean_elegant_flock elegant_flock_tourist flock_tourist_excellent tourist_excellent_location excellent_location_right location_right_behind right_behind_binnenhof behind_binnenhof_contains binnenhof_contains_six contains_six_screen six_screen_path screen_path_cinema path_cinema_handful cinema_handful_bar handful_bar_restaurant bar_restaurant_immediate restaurant_immediate_vicinity;Recommended about Food & Service;2;positive;positive
d62JZpmI45AseBwTypnJ8g;sqqPOAtEnG6-uEmu_sfRmA;Atmosphere is great, if you don't mind smoking people food is not good lacks salt and not taste . I had shrimp with pasta and angus steak, it was not tasty...;2;2021-07-29 12:55:13;opvamOKhmgs7iY3R-GhkVw;Atmosphere is great, if you don't mind smoking people, food is not good, and lacks salt and not taste.  I had shrimp with pasta and a glassier steak, but it was not tasty.;Atmosphere is great, if you don't mind smoking people food is not good lacks salt and not taste . I had shrimp with pasta and angus steak, it was not tasty...;0;positive;negative;atmosphere great mind smoke people food good lack salt taste shrimp pasta glassier steak tasty atmosphere_great great_mind mind_smoke smoke_people people_food food_good good_lack lack_salt salt_taste taste_shrimp shrimp_pasta pasta_glassier glassier_steak steak_tasty atmosphere_great_mind great_mind_smoke mind_smoke_people smoke_people_food people_food_good food_good_lack good_lack_salt lack_salt_taste salt_taste_shrimp taste_shrimp_pasta shrimp_pasta_glassier pasta_glassier_steak glassier_steak_tasty;French Food;1;neutral;positive
d62JZpmI45AseBwTypnJ8g;roo5b5WOS31bnRzYQwghZw;Lovely restaurant in a beautiful setting, the serene Place Dauphine on Ile de la Cite. Outdoor dining next to a small park rather than a busy sidewalk and...;5;2019-09-03 13:49:10;yf3rf8G5eCqUdzwwgHDAVA;Lovely restaurant in a beautiful setting, the serene Place Dauphine on Ile de la Cite. outdoor dining next to a small park rather than a busy sidewalk and...;Lovely restaurant in a beautiful setting, the serene Place Dauphine on Ile de la Cite. Outdoor dining next to a small park rather than a busy sidewalk and...;2;positive;positive;lovely beautiful set serene place dauphine ile la cite outdoor din next small park rather busy sidewalk lovely_beautiful beautiful_set set_serene serene_place place_dauphine dauphine_ile ile_la la_cite cite_outdoor outdoor_din din_next next_small small_park park_rather rather_busy busy_sidewalk lovely_beautiful_set beautiful_set_serene set_serene_place serene_place_dauphine place_dauphine_ile dauphine_ile_la ile_la_cite la_cite_outdoor cite_outdoor_din outdoor_din_next din_next_small next_small_park small_park_rather park_rather_busy rather_busy_sidewalk;French Food;2;positive;positive
aveslz7waP99LSjW_MnLBw;XFn6OgK_LB_FxKpuc9CNtg;We just spent four days in Paris, and we ate at Le Cafe three of those four we would have eaten there on the fourth day, but they closed early for New...;5;2024-01-02 13:07:27;B0GRkI1Z5uY1nHqTOG54DQ;We just spent four days in Paris, and we ate at Le Cafe, three of those four we would have eaten there on the fourth day, but they closed early for New Year's.;We just spent four days in Paris, and we ate at Le Cafe three of those four we would have eaten there on the fourth day, but they closed early for New...;2;neutral;negative;spent four day ate cafe three four eaten fourth day close early new year spent_four four_day day_ate ate_cafe cafe_three three_four four_eaten eaten_fourth fourth_day day_close close_early early_new new_year spent_four_day four_day_ate day_ate_cafe ate_cafe_three cafe_three_four three_four_eaten four_eaten_fourth eaten_fourth_day fourth_day_close day_close_early close_early_new early_new_year;French Food;0;negative;positive
aveslz7waP99LSjW_MnLBw;-1b0dvMXNgyeRLsCIr7B5g;"We got creme brle which was delicious The creme part was flavorful

The waitress was so sweet and kept refilling our water bottles and gave us a cup of...";4;2023-06-16 18:25:05;6YySq7XKByJie5xBrhsf8Q;We got cream beer, which was delicious, the cream part was flavorful. The waitress was so sweet and kept refilling our water bottles and gave us a cup of coffee.;"We got creme brle which was delicious The creme part was flavorful

The waitress was so sweet and kept refilling our water bottles and gave us a cup of...";2;positive;positive;cream beer delicious cream part flavorful waitress sweet keep refill water bottle give cup coffee get_cream cream_beer beer_delicious delicious_cream cream_part part_flavorful flavorful_waitress waitress_sweet sweet_keep keep_refill refill_water water_bottle bottle_give give_cup cup_coffee get_cream_beer cream_beer_delicious beer_delicious_cream delicious_cream_part cream_part_flavorful part_flavorful_waitress flavorful_waitress_sweet waitress_sweet_keep sweet_keep_refill keep_refill_water refill_water_bottle water_bottle_give bottle_give_cup give_cup_coffee;Recommended about Food & Service;2;positive;positive
aveslz7waP99LSjW_MnLBw;IWyOb7XufKXqzVuJc_TdqQ;Update  My son had the burger with grilled onions and foie gras here in 2017 and still raves about it as the best burger he's ever had in his life  I...;5;2022-09-11 10:44:49;tctoFsg9byYvQ7OhdfzrvQ;Update My son had the burger with grilled onions and foie gras here in 2017 and still raves about it as the best burger he's ever had in his life.;Update  My son had the burger with grilled onions and foie gras here in 2017 and still raves about it as the best burger he's ever had in his life  I...;2;positive;positive;update son burger grill onion foie gras 2017 still rave best burger life update_son son_burger burger_grill grill_onion onion_foie foie_gras gras_2017 2017_still still_rave rave_best best_burger burger_life update_son_burger son_burger_grill burger_grill_onion grill_onion_foie onion_foie_gras foie_gras_2017 gras_2017_still 2017_still_rave still_rave_best rave_best_burger best_burger_life;Restaurant for Dinner;2;positive;positive
