business_id;review_id;text;rating
Z71Gq2ALto0M2gLEewZLQA;UeT5aX16gEuYmIBoCy1E5g;After a long day in the Louvre, we exited to the mall beneath and saw the Marriage Freres tea house.  I'm usually pretty wary of establishments right next...;5
Z71Gq2ALto0M2gLEewZLQA;sFXVNd92Bydg2iswZuuoXA;This is my absolute favorite tea shop. I regularly order the imperial wedding tea over in the US. This time I tried the black orchid and a pu-erh with the...;5
Z71Gq2ALto0M2gLEewZLQA;K8rcHbdiW1GgSZ5CjYW-wQ;Outstanding tea place in the sixth arrondissement that features an incredible array of delicious teas accompanied by scones and pastries. I discovered my...;5
gqrIfWJeap9xutaI1OP1BQ;gp6xPVe25nE5gc-yhomw8Q;Found this cafe off the main street near the Louvre, between metro stops. Serving Portuguese dishes, our waiter was from Portugal and let me tell you this...;4
gqrIfWJeap9xutaI1OP1BQ;UnLqPTMXqEtmU-q5nqlGiA;A typical Parisian neighborhood café, offering food, drinks, and most importantly the experience of spending leisurely moments on the patio overlooking and...;4
gqrIfWJeap9xutaI1OP1BQ;xmAK73sSIuGmq8Z8q3qR1A;L'Oratoire is a bar and brasserie on rue Saint-Honoré and was right around the corner from my Hotel. I ended up going there twice as the first time I went...;5
R44YZMAdHQFB9BCIUcwnhA;VsHreOyMZf_Mi_8XeKgfNQ;"As Americans in Paris, we chose this restaurant for our ""Thanksgiving "" meal. It was decadent and delicious. Our picky 12 year old boy loved everything. We...";5
R44YZMAdHQFB9BCIUcwnhA;sojf6XOsNaXkCGA8hc7Qtg;Le Machon d'Henri is one of the best French restaurants I've tried in Paris! The service is kind and welcoming, and the food is amazing as well. I got the...;4
R44YZMAdHQFB9BCIUcwnhA;MftmN61Fik8Eyh1E_lCcAQ;"Sadly, this restaurant was a huge disappointment. We saved this restaurant for the final dinner of our trip; the reviews and photos had us drooling all week...";1
vAfDke0aeT1tNnpKu4-UrA;GU-I63ql6neyfLQY97FPbw;2.5 stars if I could. I saw another Yelper saying that you will watch everyone else get food before yours, and this is exactly what happened. We were the...;3
vAfDke0aeT1tNnpKu4-UrA;yo4-7YFihK7AuCVnwFFDbg;Food and service were both excellent. We were seated without a reservation and all staff were very attentive. Yes, the service was slow according to...;5
vAfDke0aeT1tNnpKu4-UrA;gpqqAz_1WGpNr-ET5tZxbg;First, you pay over 2k just to stay here for a week, then pay 124 at the restaurant for drinks (good drinks) and a beef tartare and pasta which pretty much...;2
jbBCAq2FOumM7nn9vEjpsA;QyXdY70KFxwnzPRgsUcyNw;Let me start off with... this is the best tapas restaurant.  I ate here twice during my week in Paris so that says something and yes... the food and vibe is...;5
jbBCAq2FOumM7nn9vEjpsA;UKqeQvmQ0Vi5JAr0Nk2MBQ;Cute little seafood bar with friendly staff and decent wine selection. I found easy seating at the bar (to be fair it was off hours between lunch and dinner...;5
jbBCAq2FOumM7nn9vEjpsA;VdlURMtZFAvuFDYe3SnCwQ;I found this on some Anthony Bourdain Paris trip video and was my favorite bite/meal of the trip by far. We stopped in after a half day at Versailles to...;5
8M_zqDs2Un9IQ0wOMQ1h8A;5kWM3XscvEcZ78kL2kV14A;I don't like crepes nor gallettes much but these were quite good. Place was super busy but squeezed in a table and enjoyed the raclette and ham crepe, the...;5
8M_zqDs2Un9IQ0wOMQ1h8A;-7yNeYKXUMmpm_-d9UkZ6A;It was above average at 3.5/5. I ordered the Magret de Canarde Fume(smoked duck breast) galette. It was ok. The serving was unexpectedly above average,...;4
8M_zqDs2Un9IQ0wOMQ1h8A;V-8jzz2qb30q-Mw1cOTpbA;Amazing!! Savory was the right move, outside is crunchy and the cheese is perfect. They had a really great cider as well. They sometimes have a line but...;5
OBlZC2T9theJFTjovK4hdQ;yEQwKcL9_F50rB-_-ELrhw;"Best tacos in France. Best service in Paris. 
It's an extremely small place, takes a while to get through the line to get inside depending on how busy it...";5
OBlZC2T9theJFTjovK4hdQ;B6PP2y8AiAmhcYEH_2qERw;Our favorite find in Paris! The drinks were so delicious and the staff was amazing! They remembered us a couple days later and gave us a ton of great...;5
OBlZC2T9theJFTjovK4hdQ;rYpLBKEw6NoqvsY_LbjLdA;Popped in here as part of a cocktail speakeasy tour, it was the final stop hidden behind a taco shop. The place is small but bustling, and the drinks were...;4
Lc6xq0mWwQI--gMUbVb7ow;riMVHU4en5bhadluSaY_XQ;I have seen a few of these wine bars around the city and was looking forward to trying one. The concept of making your own cheese and charcuterie plate is...;4
Lc6xq0mWwQI--gMUbVb7ow;RKgqooDseNPsTWCGj6LLXA;First meal in Paris,  it was near our Airbnb. Loved everything here. Amazing cheese, wines,ciders, and charcuterie and it's was not that bad of a...;5
Lc6xq0mWwQI--gMUbVb7ow;Y3scvKY__pYnVjEBI4VhDA;Server forgot about us he came downstairs in his normal attire looked at us tried to get his attention he ran upstairs. Found out he left for the night.  We...;1
0_CjAraFCqJOF9y7gFA5vQ;cBwxyYqUJpkGkHKaJRdnuA;We stayed nearby at Hotel Elixir. This place had happy hour from 5-10pm and everything we ate was excellent!!;5
0_CjAraFCqJOF9y7gFA5vQ;S7EOwypGqxVQ5FJ-NffuOQ;Great for groups. They have an upstairs area that can seat 34 to 36 people and they even have it set up if you want to do a meeting with AV and a wall...;4
0_CjAraFCqJOF9y7gFA5vQ;_aWB4bHROp_DQVui1VJMEw;Service was great, as was the food.  We ordered the flank steak, Caesar salad, goat cheese salad, and filet.  French fries were perfect, all food prepared...;5
Ws4ibqvZYP7uAX1_8zfuQw;vknFjj-x0SfWypVNr77MsQ;I am Peruvian and was missing my food while in Paris until i found this spot. Everything we tried was amazing! The choros were incredible and the chancho...;5
Ws4ibqvZYP7uAX1_8zfuQw;E1SHmWkV3bGoWHvvOdTQ4g;Delicious Peruvian food in Paris.  The main dishes are huge, and big enough to share.  The only knock was that service was a little slow.  I was told that...;5
Ws4ibqvZYP7uAX1_8zfuQw;w0b3_RQ_jKAxE7IlDrx45g;Great food , I am Peruvian visiting from San Francisco and everything here is authentic with lots of flavor  , I will be back;5
y_-CiNR-pEGMiZk_aPeQmg;eSu5z1FaY_l134QEJTiobg;We tried this place based on other Yelp reviews and it did not disappoint. Our waitress was friendly and helpful. Service was prompt. Food was delicious. We...;5
y_-CiNR-pEGMiZk_aPeQmg;scBQRq1mTzsj3-VGBBW4RQ;They were understaffed in March. Two ladies running all the tables for dinner time but I'm understanding. I ordered escargot and it was so good here. Bread...;4
y_-CiNR-pEGMiZk_aPeQmg;uTjwjN71s2Umsxz5r1cHZg;Chez Margot is a wonderful French café/bistro with delicious food and drinks and outstanding service. We had at least one meal there each day of our 5-day...;5
4fyyfJ7S8m6TaHL_Ho7mWA;t3DTC02Su4ZWk8OlOM2-lQ;Cute place! Friendly staff! We did not have any food, but everything looked great coming out!;5
4fyyfJ7S8m6TaHL_Ho7mWA;tRY6abGV2nPdWetxPA7ERg;Le Cafe Plume' is cute but overhyped. Now I'm not from Paris, but I assume they're one of those really hyped tik tok places that doesn't live up to the...;3
4fyyfJ7S8m6TaHL_Ho7mWA;q30VNlu0LuXkgCa9xK4IVg;The food is exceptional. We had the Beef Wok and the Salmon Wok and the Classic Burger -  Service was slow but friendly. I would love to eat here again. The...;4
ROXjszWdImSrUjhbC7wwpQ;CRmAd7nzcaVwBZhJVZbg5A;Good food, good ambience and good service very attentive hosts. Owner is present. Good price;5
ROXjszWdImSrUjhbC7wwpQ;lNO49WOTUC6G1QDRgFvxeA;A fantastic little restaurant, with great food and lovely service.;5
ROXjszWdImSrUjhbC7wwpQ;tzYNOE5WB2faAvHzBeXiiw;Lovely experience with great service, great food and a wonderful ambience. This was a great find and we would visit again for a unique experience.;5
qhgXQmY-OzWToX6TeHKVOg;uVLRMcCUUCc7x6XQbx99PQ;"When in Paris right?  Went here on a whim - first Michelin ""lunch"" experience so the tasting menu was slightly abbreviated but it was still very filling and...";5
qhgXQmY-OzWToX6TeHKVOg;6qP_UVio-E0YeByOgZV9Qw;Absolutely blown away by everything: from the food, to the staff, to the beautiful interior, and to the very (in my humble opinion) reasonable lunch price....;5
qhgXQmY-OzWToX6TeHKVOg;fqeCnX7mFR-_8DtVydS4ow;My husband and I came here for a special dinner on our second last night in Paris. I found out about Le Taillevent through the Michelin guide, as it has two...;5
wKou-aCDkVzx-KHbALvaXg;gW0jA0cjfvuClOTSNWiAbQ;Can we still be objective when we have known a restaurant for almost 30 years? We can always try. But, indeed, there is not much to say about the cuisine...;5
wKou-aCDkVzx-KHbALvaXg;Hy-LzYq7h4GJ0jNm0ctDNQ;This is without a doubt some of the best Lebanese food I've ever had. Authentic and flavorful, fresh and light, but feeling as well. Family owned, and...;5
wKou-aCDkVzx-KHbALvaXg;DxmaTUEOJIb6Oxm6d3JuUA;Meilleur restaurant Libanais que j'ai manger dans ma vie! Le service était impeccable aussi! On reviendrai sûrement .;5
tHtuj2ZN1o9IeF0y_szf9g;-ZlummhXLC-VxWARHcMtyw;The food was yummy! Especially the rice cake & glass noodles together. The fried chicken felt normal to me, but that was also tasty. The BBQ meat for 2 was...;5
tHtuj2ZN1o9IeF0y_szf9g;lmQwi3keK_nQsjcuFSVeMw;Here we are in Paris, eating Korean food!   What can I say- this is what we were in the mood for. Our original pick was closed due to a leak. We found this...;5
tHtuj2ZN1o9IeF0y_szf9g;7qboCg1zGtjEKpvYhE0VbQ;The food was alright. I didn't think it was that great compared to other Korean restaurants that I've had in Paris. We ordered the seafood kimchi pancakes...;3
uXZerrwr1lMur96Zx2wGCQ;gIit53yB9jjj5IlEIyd5pA;Stayed in the Latin Q this time round and wanted to just venture out to see what was good. I have a for sure way of knowing if a restaurant is good, by the...;5
uXZerrwr1lMur96Zx2wGCQ;vMKpAjmP_HelKunh4Atotg;The food was great, the atmosphere was right and i'll most likely be back before my flight back to New York;5
uXZerrwr1lMur96Zx2wGCQ;OE1jlEKiWJUv7CQ-19mAng;Amazing food & service. Large portions and food was out of this world. I was skeptical going to an Italian restaurant in Paris but this was the best meal of...;5
UWHeLbOm-R1NPv1-kKGBJw;BF0HroJ8Lz_8DpNKbCOt9A;"This was actually a very tasty Japanese meal in Paris. 

It was not too crowded inside, and it was easy to get a table. They were rather strict about not...";4
UWHeLbOm-R1NPv1-kKGBJw;3AvW8YgtBtCaRoYMT55ojw;"Great selection! Tasty dishes! Amazing service! 
Already been there twice! Will keep going back";5
UWHeLbOm-R1NPv1-kKGBJw;3VpDzN8XcF13h7AGdCvAlA;Food was average, service was below average..every day and night there is a queue of unsuspecting customers hoping for some amazing Asian cuisine. Prepare...;2
kIge67cwT4JXWK7zwXTSmg;DxJcHkBQyX4fo4TMy3WY4g;The entrecôte was meh. Tough and super chewy. I'd ordered it with Bernaise sauce and I'm not sure what happened to it. Notice the questionable creation in...;2
kIge67cwT4JXWK7zwXTSmg;wZcp5WSE1NX42aWS_rahMA;Found this place near our hotel on Labor Day when many things were closed and it was nearly empty. What a surprise! The owners were delightful and the...;5
kIge67cwT4JXWK7zwXTSmg;ZNSywRSGxkRNZQCjd7gOng;Loved this place! Very close to the metro (subway, underground, tube), the service is very nice! The food is amazing, the beer is delicious, the place is...;5
m7kDVQc-1_yax-KFA7pz0g;RXa6yOi191nvjS94upwwrg;Food was fantastic. The servers are Chinese but they speak French and can communicate in English. They were very friendly and accommodating. The location is...;5
m7kDVQc-1_yax-KFA7pz0g;mcHEfTYtT0vO9oY11mYh-Q;"Pros: We were seated quickly, the servers were friendly and welcoming

Cons: 
Ramen: the noodles were soggy and the soup was bland, it does not taste like...";2
m7kDVQc-1_yax-KFA7pz0g;q0ErB8rN4D6fgAADwr6aUA;"I had read reviews of this place on yelp and was excited to try it. 

The place did not let us down. The staff is welcoming and bright, very attentive and...";5
He1zMAp8QTGt0dklsry0rg;LXWdbJVhqSs67XOL2x-5lA;Comme Chez Soi is an Asian buffet restaurant. I visited this place a Saturday night. The staff were friendly. It has good selections of stir fried seafood,...;4
He1zMAp8QTGt0dklsry0rg;6EypOA9eLMf5Czme8HLj6A;I'll be straight up honest here - my favorite part about Comme Chez Soi is that, being a buffet, it's a lot more time efficient than dining out elsewhere in...;3
He1zMAp8QTGt0dklsry0rg;cPDstMn97aIKPVj4z4goaw;The friendly staff welcomed us to a nice venue before we dug in to one of the best all you can eat buffets we have ever tried. The fried cheese sticks are...;5
hnCLffW_PtwlcMDCN_ArIQ;aj397nBoQb4V1q-wwlH6dA;3 Star food, 5 Star price. The food is not bad & not wonderful. Strait forward simple dishes, and if you do the €10 set (main dish and dessert - both real...;4
hnCLffW_PtwlcMDCN_ArIQ;7-Y3oW5l9L9xPU5kNyVPCw;A delightful french bistro with delicious food. For lunch, the goat cheese tomato sandwich was recommended by the maitre d and it was delectable. Location,...;5
hnCLffW_PtwlcMDCN_ArIQ;oB0NEY0SnbUb9WvU2e-FCg;Absolutely exceptional experience. Food was on point and the staff were exceptionally pleasant. A true gem.;5
btzNQ-765GYkDUHaRyfyEw;0pQRQ71grng32JA3fUtRxQ;After lots of walking it was time to have lunch. A few in our group want burgers and boy this spot did not disappoint! It's tiny with limited space. We...;5
btzNQ-765GYkDUHaRyfyEw;ly6OH-JqMG8M3TPevpmmNw;"This is a must stop for an American in Paris. The location is fantastic. The service is amazing. And the food is amazing. 

The last trip I tried the blue...";5
btzNQ-765GYkDUHaRyfyEw;jX0XD2BbP556hGpX8zqXfA;"Super veggie burger!  Mr & I had hoped to go to another place but we're advised they had ""complications"" and wouldn't be opening for another hour.  Well not...";5
424z1agmQDXOQqcYdxuArg;r32JtK4Nc6TW1pychdKb0A;"Amazing food. So flavorful and delicious. Definitely a highlight of my meals in Paris. I would go back in a heartbeat! 

The service was attentive and...";5
424z1agmQDXOQqcYdxuArg;4G26LjpU-gpwyMD3l_Tc0Q;nicest hosts you could imagine. talked to us, got to know us, the made recommendations and personalized our meals, let us sample a new cake not on the menu...;5
paX4EDnCsGbKPyS7Jcml_A;YVY4nfuAa6ambAd7Y1kTXg;"I came here twice during our visit in Paris.  
The food was great with a fantastic service!
Would definitely come here again on my next visit!";5
paX4EDnCsGbKPyS7Jcml_A;vAtQZvKZgKsjjqV8d5w2nQ;"I finally made it to Chez Gladines. I came 20 years ago and they were closed for 4 days of renovations. The cassoulet Basque is THE dish to get.

Domaine...";4
paX4EDnCsGbKPyS7Jcml_A;2O-jaPCw2okFf6YJB-aY9g;Being a native Spanish speaker and feeling much like a fish out of water, it was nice to come here and be able to communicate in either English or Spanish...;4
2saL4DAwJpbz_hoCuxVlIQ;ttEad-6G0Jr4LneygWdz7A;We chose to have lunch at this location due to its proximity to the Rodin Museum. We had a 1:00 reservation, but on our particular day, there were both...;5
2saL4DAwJpbz_hoCuxVlIQ;EJpLqLZ-lFMcWveLNx0lWQ;We had a great lunch at this location.  We had the grilled eggplant with quinoa which was excellent.  The fig salad was light and fresh.  The grilled cod...;5
2saL4DAwJpbz_hoCuxVlIQ;A481aQUIQLmDLS-8bNq3gQ;The spritz was good and reasonably priced but it's not super clear. When our table was cleared it was never wiped down and covered with crumbs. That was how...;3
NKpp4GYH0D0hhiT-RGfcYg;tsyFMqs4rXt8Qi9v0QgC2A;"Our Concierge at Villa Beaumarchai suggested Le Petit Italien for dinner and it was fantastic.
The food was excellent and it is located on a quiet side...";5
NKpp4GYH0D0hhiT-RGfcYg;Jw3DPIkq_wuCv0WFO2otiw;What a lovely little find in the Bastille area of Paris. A neighborhood bistro serving authentic Italian. We shared an artichoke appetizer and a bottle of...;5
NKpp4GYH0D0hhiT-RGfcYg;bZq16mrluxRCQf6diRvnhw;Loved this restaurant! Didn't make reservations but after reading the reviews we decided to pop in right after they opened. They were able to accommodate us...;5
HGS3uvlz3W4lgzu8FYeuVw;YXXkJP_YzvAfPziqrwtZrA;Cute little place for Napoli style pizza.  It's a local place off the main street.  They have a simple  menu but big on quality!  Pizza crust is airy with a...;5
HGS3uvlz3W4lgzu8FYeuVw;yyvAJennvFVmIX6UG7Iqhg;Puppetta is an adorable spot to grab pizza and a drink! I had a Moscow mule & a classic pizza and loved it! They had a wide array of different appetizers...;5
HGS3uvlz3W4lgzu8FYeuVw;CvPKj-jftuphSWcY82VnTw;Cute little pizza spot with nice design and a friendly staff that spoke English. We had the margherita pizza and a caprese salad. Both good enough but...;4
hu_cDlVuB5RrG1HZP9lXcA;3Qurd6M9TqlSaTRQMoC4xw;We needed to find an authentic Italian spot. This place definitely hit on all cylinders. The antipasto plate was to die for. See pics. The linguine with...;5
